id,entity_id,slug,field,value,statement,evidence_url,evidence_quote,method,verified_at,confidence,status,supersedes_id,evidence_date,created_at,updated_at
71,11,googleother/respects_robots_txt,respects_robots_txt,yes,GoogleOther obeys robots.txt rules when crawling automatically.,https://developers.google.com/search/docs/crawling-indexing/google-common-crawlers,"""They always obey robots.txt rules when crawling automatically.""",vendor_doc,2026-09-13,high,current,,2026-07-14,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
72,11,googleother/honours_crawl_delay,honours_crawl_delay,no,Google does not support the robots.txt Crawl-delay directive for GoogleOther.,https://developers.google.com/search/blog/2019/07/a-note-on-unsupported-rules-in-robotstxt,"""Why isn't a code handler for other rules like crawl-delay included in the code?""",vendor_doc,2026-09-13,medium,current,,,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
73,11,googleother/publishes_ip_list,publishes_ip_list,yes,Google publishes the IP address ranges used by GoogleOther at https://developers.google.com/static/crawling/ipranges/common-crawlers.json.,https://developers.google.com/static/crawling/ipranges/common-crawlers.json,"""match the crawler's IP address to the lists of Google crawlers' and fetchers' IP ranges""",vendor_doc,2026-09-13,high,current,,2026-09-11,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
74,11,googleother/verifiable_by_rdns,verifiable_by_rdns,yes,"GoogleOther requests are verifiable by reverse DNS lookup resolving to googlebot.com, google.com, or googleusercontent.com.",https://developers.google.com/crawling/docs/crawlers-fetchers/verifying-googlebot,"""Verify that the domain name is either googlebot.com, google.com, or googleusercontent.com.""",vendor_doc,2026-09-13,medium,current,,2026-03-20,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
75,11,googleother/purpose_documented,purpose_documented,mixed,GoogleOther is a generic crawler that Google product teams use to fetch publicly accessible content from sites.,https://developers.google.com/search/docs/crawling-indexing/google-common-crawlers,"""GoogleOther is the generic crawler that may be used by various product teams for fetching publicly accessible content from sites.""",vendor_doc,2026-09-13,high,current,,2026-07-14,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
76,11,googleother/separate_search_and_training_tokens,separate_search_and_training_tokens,not_documented,Google does not document whether content fetched by GoogleOther is used for Gemini training.,https://developers.google.com/search/docs/crawling-indexing/google-common-crawlers,"""GoogleOther is the generic crawler that may be used by various product teams""",vendor_doc,2026-09-13,,current,,2026-07-14,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
77,11,googleother/robots_txt_token,robots_txt_token,GoogleOther,The robots.txt token for GoogleOther is GoogleOther.,https://developers.google.com/search/docs/crawling-indexing/google-common-crawlers,"""The robots.txt token is GoogleOther.""",vendor_doc,2026-09-13,high,current,,2026-07-14,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
78,1,gptbot/respects_robots_txt,respects_robots_txt,yes,GPTBot honours robots.txt rules that webmasters set for the GPTBot token.,https://developers.openai.com/api/docs/bots,"""OpenAI uses OAI-SearchBot and GPTBot robots.txt tags to enable webmasters to manage how their sites and content work with AI.""",vendor_doc,2026-09-13,high,current,,,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
79,1,gptbot/honours_crawl_delay,honours_crawl_delay,not_documented,OpenAI does not publish whether GPTBot honours the robots.txt Crawl-delay directive.,https://developers.openai.com/api/docs/bots,,vendor_doc,2026-09-13,,current,,,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
80,1,gptbot/publishes_ip_list,publishes_ip_list,yes,OpenAI publishes the IP address ranges used by GPTBot as a JSON file at https://openai.com/gptbot.json.,https://openai.com/gptbot.json,"""Published IP addresses: https://openai.com/gptbot.json""",vendor_doc,2026-09-13,high,current,,2025-10-30,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
81,1,gptbot/verifiable_by_rdns,verifiable_by_rdns,not_documented,OpenAI does not publish a reverse-DNS verification method for GPTBot.,https://developers.openai.com/api/docs/bots,,vendor_doc,2026-09-13,,current,,,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
82,1,gptbot/purpose_documented,purpose_documented,training,GPTBot crawls content that may be used to train OpenAI generative AI foundation models.,https://developers.openai.com/api/docs/bots,"""GPTBot is used to make our generative AI foundation models more useful and safe. It is used to crawl content that may be used in training our generative AI foundation models.""",vendor_doc,2026-09-13,high,current,,,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
83,1,gptbot/separate_search_and_training_tokens,separate_search_and_training_tokens,yes,OpenAI separates search and training controls into two robots.txt tokens: OAI-SearchBot for search and GPTBot for training.,https://developers.openai.com/api/docs/bots,"""a webmaster can allow OAI-SearchBot in order to appear in search results while disallowing GPTBot to indicate that crawled content should not be used for training OpenAI's generative AI foundation models.""",vendor_doc,2026-09-13,high,current,,,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
84,1,gptbot/user_agent_string_full,user_agent_string_full,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; GPTBot/1.4; +https://openai.com/gptbot","GPTBot sends the user agent string Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; GPTBot/1.4; +https://openai.com/gptbot.",https://developers.openai.com/api/docs/bots,"""Example user-agent string (the version number may change): Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; GPTBot/1.4; +https://openai.com/gptbot""",vendor_doc,2026-09-13,high,current,,,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
85,1,gptbot/robots_txt_fetch_marker,robots_txt_fetch_marker,yes,OpenAI may add a robots.txt marker to the GPTBot user agent string when GPTBot fetches robots.txt files.,https://developers.openai.com/api/docs/bots,"""When fetching robots.txt files, we may add a robots.txt marker to the user-agent string to help site owners distinguish those requests from requests for other resources""",vendor_doc,2026-09-13,high,current,,,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
86,4,oai-adsbot/respects_robots_txt,respects_robots_txt,not_documented,OpenAI does not publish whether OAI-AdsBot honours robots.txt disallow rules.,https://developers.openai.com/api/docs/bots,,vendor_doc,2026-09-13,,current,,,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
87,4,oai-adsbot/honours_crawl_delay,honours_crawl_delay,not_documented,OpenAI does not publish whether OAI-AdsBot honours the robots.txt Crawl-delay directive.,https://developers.openai.com/api/docs/bots,,vendor_doc,2026-09-13,,current,,,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
88,4,oai-adsbot/publishes_ip_list,publishes_ip_list,yes,OpenAI publishes the IP address ranges used by OAI-AdsBot as a JSON file at https://openai.com/adsbot.json.,https://openai.com/adsbot.json,"""Published IP addresses: https://openai.com/adsbot.json""",vendor_doc,2026-09-13,high,current,,2026-05-12,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
89,4,oai-adsbot/verifiable_by_rdns,verifiable_by_rdns,not_documented,OpenAI does not publish a reverse-DNS verification method for OAI-AdsBot.,https://developers.openai.com/api/docs/bots,,vendor_doc,2026-09-13,,current,,,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
90,4,oai-adsbot/purpose_documented,purpose_documented,ads,OAI-AdsBot visits landing pages submitted as ads on ChatGPT to check compliance with OpenAI policies.,https://developers.openai.com/api/docs/bots,"""OAI-AdsBot is used to validate the safety of web pages submitted as ads on ChatGPT. When you submit an ad, OpenAI may visit the landing page to ensure it complies with our policies.""",vendor_doc,2026-09-13,high,current,,,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
91,4,oai-adsbot/separate_search_and_training_tokens,separate_search_and_training_tokens,not_documented,OpenAI does not document OAI-AdsBot as part of a search and training token split.,https://developers.openai.com/api/docs/bots,"""OAI-AdsBot only visits pages submitted as ads, and the data collected by OAI-AdsBot is not used to train generative AI foundation models.""",vendor_doc,2026-09-13,medium,current,,,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
92,4,oai-adsbot/user_agent_string_full,user_agent_string_full,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; OAI-AdsBot/1.0; +https://openai.com/adsbot","OAI-AdsBot sends the user agent string Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; OAI-AdsBot/1.0; +https://openai.com/adsbot.",https://developers.openai.com/api/docs/bots,"""Full user-agent string: Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; OAI-AdsBot/1.0; +https://openai.com/adsbot""",vendor_doc,2026-09-13,high,current,,,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
93,4,oai-adsbot/scope_of_crawling,scope_of_crawling,limited to submitted ad landing pages,OAI-AdsBot visits only pages submitted as ads on ChatGPT.,https://developers.openai.com/api/docs/bots,"""OAI-AdsBot only visits pages submitted as ads, and the data collected by OAI-AdsBot is not used to train generative AI foundation models.""",vendor_doc,2026-09-13,high,current,,,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
94,2,oai-searchbot/respects_robots_txt,respects_robots_txt,yes,OAI-SearchBot honours robots.txt opt-outs set for the OAI-SearchBot token.,https://developers.openai.com/api/docs/bots,"""Sites that are opted out of OAI-SearchBot will not be shown in ChatGPT search answers, though can still appear as navigational links.""",vendor_doc,2026-09-13,high,current,,,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
95,2,oai-searchbot/honours_crawl_delay,honours_crawl_delay,not_documented,OpenAI does not publish whether OAI-SearchBot honours the robots.txt Crawl-delay directive.,https://developers.openai.com/api/docs/bots,,vendor_doc,2026-09-13,,current,,,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
96,2,oai-searchbot/publishes_ip_list,publishes_ip_list,yes,OpenAI publishes the IP address ranges used by OAI-SearchBot as a JSON file at https://openai.com/searchbot.json.,https://openai.com/searchbot.json,"""Published IP addresses: https://openai.com/searchbot.json""",vendor_doc,2026-09-13,high,current,,2026-01-02,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
97,2,oai-searchbot/verifiable_by_rdns,verifiable_by_rdns,not_documented,OpenAI does not publish a reverse-DNS verification method for OAI-SearchBot.,https://developers.openai.com/api/docs/bots,,vendor_doc,2026-09-13,,current,,,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
98,2,oai-searchbot/purpose_documented,purpose_documented,search,OAI-SearchBot surfaces websites in search results in ChatGPT search features.,https://developers.openai.com/api/docs/bots,"""OAI-SearchBot is used to surface websites in search results in ChatGPT's search features.""",vendor_doc,2026-09-13,high,current,,,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
99,2,oai-searchbot/separate_search_and_training_tokens,separate_search_and_training_tokens,yes,OpenAI separates search and training controls into two robots.txt tokens: OAI-SearchBot for search and GPTBot for training.,https://developers.openai.com/api/docs/bots,"""a webmaster can allow OAI-SearchBot in order to appear in search results while disallowing GPTBot to indicate that crawled content should not be used for training OpenAI's generative AI foundation models.""",vendor_doc,2026-09-13,high,current,,,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
100,2,oai-searchbot/cites_sources,cites_sources,yes,OAI-SearchBot surfaces crawled websites as links in ChatGPT search answers.,https://developers.openai.com/api/docs/bots,"""OAI-SearchBot is used to surface websites in search results in ChatGPT's search features. Sites that are opted out of OAI-SearchBot will not be shown in ChatGPT search answers, though can still appear as navigational links.""",vendor_doc,2026-09-13,medium,current,,,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
101,2,oai-searchbot/reads_llms_txt,reads_llms_txt,not_documented,OpenAI does not publish whether OAI-SearchBot reads llms.txt files.,https://developers.openai.com/api/docs/bots,,vendor_doc,2026-09-13,,current,,,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
102,2,oai-searchbot/user_agent_string_full,user_agent_string_full,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.4; +https://openai.com/searchbot","OAI-SearchBot sends the user agent string Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.4; +https://openai.com/searchbot.",https://developers.openai.com/api/docs/bots,"""Example user-agent string (the version number may change): Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.4; +https://openai.com/searchbot""",vendor_doc,2026-09-13,high,current,,,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
103,9,perplexity-user/respects_robots_txt,respects_robots_txt,no,Perplexity-User ignores robots.txt rules because a user requests each Perplexity-User fetch.,https://docs.perplexity.ai/docs/resources/perplexity-crawlers,"""Since a user requested the fetch, this fetcher generally ignores robots.txt rules.""",vendor_doc,2026-09-13,high,current,,2026-01-29,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
104,9,perplexity-user/honours_crawl_delay,honours_crawl_delay,not_documented,Perplexity does not publish whether Perplexity-User honours the robots.txt Crawl-delay directive.,https://docs.perplexity.ai/docs/resources/perplexity-crawlers,,vendor_doc,2026-09-13,,current,,2026-01-29,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
105,9,perplexity-user/publishes_ip_list,publishes_ip_list,yes,Perplexity publishes the IP address ranges used by Perplexity-User as a JSON file at https://www.perplexity.ai/perplexity-user.json.,https://www.perplexity.ai/perplexity-user.json,"""Published IP addresses: https://www.perplexity.com/perplexity-user.json""",vendor_doc,2026-09-13,high,current,,2025-10-17,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
106,9,perplexity-user/verifiable_by_rdns,verifiable_by_rdns,not_documented,Perplexity does not publish a reverse-DNS verification method for Perplexity-User.,https://docs.perplexity.ai/docs/resources/perplexity-crawlers,,vendor_doc,2026-09-13,,current,,2026-01-29,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
107,9,perplexity-user/purpose_documented,purpose_documented,user_fetch,Perplexity-User visits web pages to answer questions that users ask Perplexity.,https://docs.perplexity.ai/docs/resources/perplexity-crawlers,"""Perplexity-User supports user actions within Perplexity. When users ask Perplexity a question, it might visit a web page to help provide an accurate answer and include a link to the page in its response.""",vendor_doc,2026-09-13,high,current,,2026-01-29,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
108,9,perplexity-user/separate_search_and_training_tokens,separate_search_and_training_tokens,not_documented,Perplexity does not document Perplexity-User as a search or training opt-out token.,https://docs.perplexity.ai/docs/resources/perplexity-crawlers,"""It is not used for web crawling or to collect content for training AI foundation models.""",vendor_doc,2026-09-13,medium,current,,2026-01-29,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
109,9,perplexity-user/cites_sources,cites_sources,yes,Perplexity includes a link to each page that Perplexity-User visits in the Perplexity response.,https://docs.perplexity.ai/docs/resources/perplexity-crawlers,"""When users ask Perplexity a question, it might visit a web page to help provide an accurate answer and include a link to the page in its response.""",vendor_doc,2026-09-13,high,current,,2026-01-29,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
110,9,perplexity-user/reads_llms_txt,reads_llms_txt,not_documented,Perplexity does not publish whether Perplexity-User reads llms.txt files.,https://docs.perplexity.ai/docs/resources/perplexity-crawlers,,vendor_doc,2026-09-13,,current,,2026-01-29,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
111,9,perplexity-user/user_agent_string_full,user_agent_string_full,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Perplexity-User/1.0; +https://perplexity.ai/perplexity-user)","Perplexity-User sends the user agent string Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Perplexity-User/1.0; +https://perplexity.ai/perplexity-user).",https://docs.perplexity.ai/docs/resources/perplexity-crawlers,"""Full user Agent: Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Perplexity-User/1.0; +https://perplexity.ai/perplexity-user)""",vendor_doc,2026-09-13,high,current,,2026-01-29,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
112,8,perplexitybot/respects_robots_txt,respects_robots_txt,yes,PerplexityBot honours robots.txt rules that webmasters set for the PerplexityBot token.,https://docs.perplexity.ai/docs/resources/perplexity-crawlers,"""Webmasters can use the following robots.txt tags to manage how their sites and content interact with Perplexity. Each setting works independently, and it may take up to 24 hours for our systems to reflect changes.""",vendor_doc,2026-09-13,medium,current,,2026-01-29,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
113,8,perplexitybot/honours_crawl_delay,honours_crawl_delay,not_documented,Perplexity does not publish whether PerplexityBot honours the robots.txt Crawl-delay directive.,https://docs.perplexity.ai/docs/resources/perplexity-crawlers,,vendor_doc,2026-09-13,,current,,2026-01-29,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
114,8,perplexitybot/publishes_ip_list,publishes_ip_list,yes,Perplexity publishes the IP address ranges used by PerplexityBot as a JSON file at https://www.perplexity.ai/perplexitybot.json.,https://www.perplexity.ai/perplexitybot.json,"""Published IP addresses: https://www.perplexity.com/perplexitybot.json""",vendor_doc,2026-09-13,high,current,,2025-02-07,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
115,8,perplexitybot/verifiable_by_rdns,verifiable_by_rdns,not_documented,Perplexity does not publish a reverse-DNS verification method for PerplexityBot.,https://docs.perplexity.ai/docs/resources/perplexity-crawlers,,vendor_doc,2026-09-13,,current,,2026-01-29,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
116,8,perplexitybot/purpose_documented,purpose_documented,search,PerplexityBot surfaces and links websites in Perplexity search results.,https://docs.perplexity.ai/docs/resources/perplexity-crawlers,"""PerplexityBot is designed to surface and link websites in search results on Perplexity. It is not used to crawl content for AI foundation models.""",vendor_doc,2026-09-13,high,current,,2026-01-29,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
117,8,perplexitybot/separate_search_and_training_tokens,separate_search_and_training_tokens,not_documented,Perplexity does not document a separate training crawler token alongside PerplexityBot.,https://docs.perplexity.ai/docs/resources/perplexity-crawlers,"""It is not used to crawl content for AI foundation models.""",vendor_doc,2026-09-13,,current,,2026-01-29,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
118,8,perplexitybot/cites_sources,cites_sources,yes,Perplexity links to the websites that PerplexityBot surfaces in Perplexity search results.,https://docs.perplexity.ai/docs/resources/perplexity-crawlers,"""PerplexityBot is designed to surface and link websites in search results on Perplexity.""",vendor_doc,2026-09-13,high,current,,2026-01-29,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
119,8,perplexitybot/reads_llms_txt,reads_llms_txt,not_documented,Perplexity does not publish whether PerplexityBot reads llms.txt files.,https://docs.perplexity.ai/docs/resources/perplexity-crawlers,,vendor_doc,2026-09-13,,current,,2026-01-29,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
120,8,perplexitybot/user_agent_string_full,user_agent_string_full,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; PerplexityBot/1.0; +https://perplexity.ai/perplexitybot)","PerplexityBot sends the user agent string Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; PerplexityBot/1.0; +https://perplexity.ai/perplexitybot).",https://docs.perplexity.ai/docs/resources/perplexity-crawlers,"""Full user Agent: Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; PerplexityBot/1.0; +https://perplexity.ai/perplexitybot)""",vendor_doc,2026-09-13,high,current,,2026-01-29,2026-09-14T00:15:09Z,2026-09-14T00:15:09Z
121,13,bingbot/respects_robots_txt,respects_robots_txt,yes,Bingbot honors robots.txt directives and other Microsoft-supported control mechanisms that content owners set for crawling.,https://www.bing.com/webmasters/help/ai-performance-9f8e7d6c,"""Bing respects all content owner preferences expressed through robots.txt and other supported control mechanisms.""",vendor_doc,2026-09-14,high,current,,,2026-09-14T00:32:17Z,2026-09-14T00:32:17Z
122,13,bingbot/honours_crawl_delay,honours_crawl_delay,yes,Microsoft states that a crawl-delay directive in robots.txt always takes precedence over Bing Webmaster Tools crawl control settings for Bingbot.,https://www.bing.com/webmasters/help/crawl-control-55a30303,"""If we find a crawl-delay directive in your robots.txt file, then it will always take precedence over the information from this feature.""",vendor_doc,2026-09-14,high,current,,,2026-09-14T00:32:17Z,2026-09-14T00:32:17Z
123,13,bingbot/publishes_ip_list,publishes_ip_list,yes,Microsoft publishes Bingbot's IP address ranges as a JSON file at bing.com/toolbox/bingbot.json for verification purposes.,https://www.bing.com/toolbox/bingbot.json,"(none, JSON data file)",vendor_doc,2026-09-14,high,current,,2024-01-03,2026-09-14T00:32:17Z,2026-09-14T00:32:17Z
124,13,bingbot/verifiable_by_rdns,verifiable_by_rdns,yes,Microsoft verifies Bingbot traffic through reverse DNS lookups that resolve to hostnames ending in search.msn.com.,https://www.bing.com/webmasters/help/how-to-verify-bingbot-3905dc26,"""Perform a reverse DNS lookup using the IP address from the logs to verify that it resolves to a name that end with search.msn.com""",vendor_doc,2026-09-14,high,current,,,2026-09-14T00:32:17Z,2026-09-14T00:32:17Z
125,13,bingbot/purpose_documented,purpose_documented,yes,Bingbot serves as Microsoft's standard crawler and handles most of Bing's daily web crawling.,https://www.bing.com/webmasters/help/which-crawlers-does-bing-use-8c184ec0,"""Bingbot is our standard crawler and handles most of our crawling needs each day.""",vendor_doc,2026-09-14,high,current,,,2026-09-14T00:32:17Z,2026-09-14T00:32:17Z
126,13,bingbot/separate_search_and_training_tokens,separate_search_and_training_tokens,no,Microsoft controls Bingbot's use in AI training through meta tags rather than publishing a separate training-specific crawler token.,https://www.bing.com/webmasters/help/robots-meta-tags-and-attributes-that-bing-supports-5198d240,"""Do not use the content for training Microsoft's generative AI foundation models.""",vendor_doc,2026-09-14,high,current,,,2026-09-14T00:32:17Z,2026-09-14T00:32:17Z
127,13,bingbot/cites_sources,cites_sources,yes,Copilot Search in Bing delivers clearly cited sources alongside generative answers to support publishers and content owners.,https://blogs.bing.com/search/April-2025/Introducing-Copilot-Search-in-Bing,"""We've set out to deliver helpful, clearly cited sources, plus rich, relevant data, images and videos from your favorite publishers and content owners to inspire you to explore further.""",vendor_doc,2026-09-14,high,current,,2025-04-04,2026-09-14T00:32:17Z,2026-09-14T00:32:17Z
128,13,bingbot/reads_llms_txt,reads_llms_txt,not_documented,Microsoft does not publish whether Bingbot reads llms.txt files.,https://www.bing.com/webmasters/help/which-crawlers-does-bing-use-8c184ec0,,vendor_doc,2026-09-14,,current,,,2026-09-14T00:32:17Z,2026-09-14T00:32:17Z
129,13,bingbot/user_agent_string_full,user_agent_string_full,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),Bingbot sends a user agent string containing bingbot/2.0 and a link to Microsoft's bingbot.htm page.,https://www.bing.com/webmasters/help/which-crawlers-does-bing-use-8c184ec0,"""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) W.X.Y.Z Safari/537.36""",vendor_doc,2026-09-14,high,current,,,2026-09-14T00:32:17Z,2026-09-14T00:32:17Z
130,13,bingbot/opt_out_mechanism,opt_out_mechanism,yes,Microsoft lets publishers block Bingbot content from Copilot answers and AI training using noarchive and nocache tags.,https://www.bing.com/webmasters/help/robots-meta-tags-and-attributes-that-bing-supports-5198d240,"""Do not link in Chat and Copilot. Do not use the content for training Microsoft's generative AI foundation models.""",vendor_doc,2026-09-14,high,current,,,2026-09-14T00:32:17Z,2026-09-14T00:32:17Z
131,13,bingbot/follows_noarchive,follows_noarchive,yes,Bingbot excludes noarchive-tagged content from Copilot and Chat answers and from generative AI training data.,https://www.bing.com/webmasters/help/robots-meta-tags-and-attributes-that-bing-supports-5198d240,"""Do not link in Chat and Copilot. Do not use the content for training Microsoft's generative AI foundation models.""",vendor_doc,2026-09-14,high,current,,,2026-09-14T00:32:17Z,2026-09-14T00:32:17Z
132,10,googlebot/reads_llms_txt,reads_llms_txt,no,Google Search does not use llms.txt files.,https://developers.google.com/search/docs/fundamentals/ai-optimization-guide,"""LLMS.txt files and other ""special"" markup: You don't need to create new machine readable files, AI text files, markup, or Markdown to appear in Google Search (including its generative AI capabilities), as Google Search itself doesn't use them.""",vendor_doc,2026-09-14,high,current,,2026-07-10,2026-09-14T00:32:29Z,2026-09-14T00:32:29Z
142,5,claudebot/observed_fetches_markdown,observed_fetches_markdown,yes,"ClaudeBot fetched the .md twin of 170 base paths on Rattlesnakes By Mail between 2026-09-13T20:00Z and 2026-09-15T09:00Z, 170 Markdown requests of 542 ClaudeBot requests in that window. The .md URLs of Rattlesnakes By Mail appear in no entry of the 171 URL sitemap.",https://rattlesnakesbymail.com/observed/claudebot,"ClaudeBot: 542 requests, first 2026-09-14T19:53:45Z; formats html 170, json 177, md 170, xml 10, txt 8, csv 7; verified 542 of 542, 100%.",observed_here,2026-09-15,high,current,,2026-09-15,2026-09-17T21:31:41Z,2026-09-17T21:31:41Z
143,5,claudebot/observed_fetches_json,observed_fetches_json,yes,"ClaudeBot made 177 JSON requests to Rattlesnakes By Mail between 2026-09-13T20:00Z and 2026-09-15T09:00Z, covering the .json twin of 170 base paths. The .json URLs of Rattlesnakes By Mail appear in no entry of the 171 URL sitemap.",https://rattlesnakesbymail.com/observed/claudebot,"ClaudeBot: 542 requests, first 2026-09-14T19:53:45Z; formats html 170, json 177, md 170, xml 10, txt 8, csv 7; verified 542 of 542, 100%.",observed_here,2026-09-15,high,current,,2026-09-15,2026-09-17T21:31:41Z,2026-09-17T21:31:41Z
144,5,claudebot/observed_first_request_path,observed_first_request_path,/sitemap.xml,ClaudeBot's first request to Rattlesnakes By Mail between 2026-09-13T20:00Z and 2026-09-15T09:00Z was /sitemap.xml at 2026-09-14T19:53:45Z. ClaudeBot fetched /robots.txt on the second request to Rattlesnakes By Mail.,https://rattlesnakesbymail.com/observed/claudebot,"""ClaudeBot opened with /sitemap.xml at 2026-09-14T19:53:45Z, 13 h 06 min before submission, and fetched /robots.txt second.""",observed_here,2026-09-15,high,current,,2026-09-15,2026-09-17T21:31:41Z,2026-09-17T21:31:41Z
145,5,claudebot/observed_format_pass_order,observed_format_pass_order,html_json_md,"ClaudeBot fetched Rattlesnakes By Mail in three format passes between 2026-09-13T20:00Z and 2026-09-15T09:00Z, HTML from 2026-09-14T20:52Z to 2026-09-14T20:57Z, then JSON from 2026-09-14T21:37Z to 2026-09-14T21:56Z, then Markdown from 2026-09-14T21:37Z to 2026-09-14T21:57Z. The same order holds on 170 of 170 base paths that ClaudeBot fetched in all three formats on Rattlesnakes By Mail.",https://rattlesnakesbymail.com/observed/claudebot,"ClaudeBot: 542 requests, first 2026-09-14T19:53:45Z; formats html 170, json 177, md 170, xml 10, txt 8, csv 7; verified 542 of 542, 100%.",observed_here,2026-09-15,high,current,,2026-09-15,2026-09-17T21:31:41Z,2026-09-17T21:31:41Z
146,11,googleother/observed_requested_mcp_endpoint,observed_requested_mcp_endpoint,yes,"GoogleOther requested the /mcp endpoint of Rattlesnakes By Mail twice between 2026-09-13T20:00Z and 2026-09-15T09:00Z, at 2026-09-14T15:07:30Z and at 2026-09-14T18:27:49Z. Rattlesnakes By Mail returned status 405 to both GoogleOther requests for /mcp.",https://rattlesnakesbymail.com/observed/googleother,"""GoogleOther fetched no /robots.txt in the window and requested /mcp twice, at 2026-09-14T15:07:30Z and at 2026-09-14T18:27:49Z.""",observed_here,2026-09-15,high,current,,2026-09-15,2026-09-17T21:31:41Z,2026-09-17T21:31:41Z
