id,date,entity_id,requests,paths,formats,verified_share,verified_requests
38,2026-09-18,11,206,"[""/fields/reads_llms_txt"",""/fields/user_fetch_exception_documented"",""/compare/googlebot-vs-oai-searchbot"",""/compare/oai-searchbot-vs-perplexity-user"",""/fields/observed_paths_fetched"",""/compare/claude-searchbot-vs-perplexity-user"",""/compare/claudebot-vs-oai-searchbot"",""/fields/robots_token_differs_from_ua"",""/fields/user_agent_string_full"",""/compare/claudebot-vs-googleother"",""/compare/oai-adsbot-vs-perplexity-user"",""/compare/applebot-extended-vs-perplexity-user"",""/fields/observed_format_pass_order"",""/compare/claude-user-vs-oai-searchbot"",""/fields/observed_first_request_path"",""/compare/claude-user-vs-perplexity-user"",""/fields/observed_requested_mcp_endpoint"",""/fields/cites_sources"",""/compare/bingbot-vs-googlebot"",""/compare/gptbot-vs-perplexitybot"",""/compare/applebot-extended-vs-google-extended"",""/compare/google-extended-vs-oai-searchbot"",""/compare/applebot-extended-vs-claude-user"",""/compare/applebot-extended-vs-googleother"",""/compare/oai-adsbot-vs-perplexitybot"",""/compare/googleother-vs-oai-searchbot"",""/compare/applebot-vs-perplexity-user"",""/fields/observed_verified_request_ratio_census"",""/compare/google-extended-vs-perplexity-user"",""/compare/claudebot-vs-oai-adsbot"",""/compare/googlebot-vs-perplexity-user"",""/observed/applebot"",""/compare/claudebot-vs-perplexitybot"",""/fields/observed_fetches_markdown"",""/claims/148"",""/compare/claude-searchbot-vs-claude-user"",""/compare/claudebot-vs-perplexity-user"",""/fields/scope_of_crawling"",""/crawlers/applebot"",""/fields/observed_fetches_robots_txt"",""/crawlers/oai-adsbot"",""/compare/claude-searchbot-vs-oai-searchbot"",""/fields"",""/fields/publishes_ip_list"",""/compare/chatgpt-user-vs-claude-user"",""/compare/bingbot-vs-claude-searchbot"",""/observed/googlebot"",""/claims/142"",""/compare/gptbot-vs-perplexity-user"",""/claims/150"",""/compare/applebot-vs-google-extended"",""/compare/googleother-vs-perplexity-user"",""/crawlers/googleother"",""/claims/9"",""/claims/128"",""/claims/28"",""/compare/applebot-extended-vs-oai-adsbot"",""/claims/2"",""/claims/34"",""/compare/claude-searchbot-vs-perplexitybot"",""/claims/32"",""/crawlers/oai-searchbot"",""/compare/chatgpt-user-vs-perplexity-user"",""/.well-known/mcp/server.json"",""/fields/fallback_to_googlebot_rules"",""/claims/12"",""/compare/googleother-vs-oai-adsbot"",""/crawlers/bingbot"",""/compare/chatgpt-user-vs-claude-searchbot"",""/compare/claudebot-vs-gptbot"",""/compare/applebot-vs-oai-searchbot"",""/crawlers/chatgpt-user"",""/claims/122"",""/crawlers/perplexitybot"",""/compare/bingbot-vs-perplexity-user"",""/compare/applebot-extended-vs-googlebot"",""/compare/bingbot-vs-oai-searchbot"",""/compare/bingbot-vs-claude-user"",""/compare/applebot-vs-googlebot"",""/compare/oai-adsbot-vs-oai-searchbot"",""/compare/applebot-vs-claudebot"",""/compare/bingbot-vs-gptbot"",""/crawlers/googlebot"",""/compare/google-extended-vs-googlebot"",""/compare/bingbot-vs-perplexitybot"",""/claims/102"",""/compare/applebot-vs-claude-user"",""/claims/144"",""/compare/bingbot-vs-googleother"",""/compare/applebot-extended-vs-oai-searchbot"",""/claims/97"",""/compare/google-extended-vs-oai-adsbot"",""/claims/65"",""/compare/claude-searchbot-vs-oai-adsbot"",""/compare/applebot-vs-perplexitybot"",""/compare/googlebot-vs-perplexitybot"",""/compare/bingbot-vs-chatgpt-user"",""/compare/claude-user-vs-googlebot"",""/questions/f453cacd1535f4700e95bab1b1480233e943644b1baa9857d70aa5001c264ee7"",""/fields/follows_noarchive""]","[""html"",""json""]",1,206
39,2026-09-18,14,9,"[""/crawlers/claudebot"",""/observed"",""/.md"",""/crawlers/googlebot"",""/.json"",""/crawlers/gptbot"",""/crawlers/claude-searchbot"",""/method""]","[""html"",""md"",""json""]",1,9
40,2026-09-19,2,2,"[""/robots.txt""]","[""txt""]",1,2
41,2026-09-19,3,3,"[""/compare/applebot-extended-vs-oai-adsbot"",""/compare/oai-adsbot-vs-oai-searchbot"",""/compare/oai-adsbot-vs-perplexity-user""]","[""html""]",1,3
42,2026-09-19,5,31,"[""/robots.txt"",""/sitemap-index.xml"",""/sitemap.xml"",""/sitemap-machine.xml""]","[""txt"",""xml""]",1,31
43,2026-09-19,7,5,"[""/robots.txt"",""/changes"",""/.well-known/mcp/server.json"",""/""]","[""txt"",""html"",""json""]",1,5
44,2026-09-19,10,7,"[""/robots.txt"",""/sitemap.xml""]","[""txt"",""xml""]",1,7
45,2026-09-19,11,13,"[""/claims/12"",""/compare/applebot-extended-vs-gptbot"",""/compare/applebot-vs-applebot-extended"",""/compare/applebot-extended-vs-oai-searchbot"",""/claims/7"",""/claims/1"",""/claims/6"",""/claims/5"",""/claims/18"",""/claims/10"",""/claims/16"",""/.well-known/glama.json""]","[""html"",""json""]",1,13
46,2026-09-20,1,3,"[""/mcp"",""/.well-known/glama.json"",""/""]","[""json"",""html""]",1,3
47,2026-09-20,2,4,"[""/robots.txt""]","[""txt""]",1,4
48,2026-09-20,5,2,"[""/robots.txt"",""/sitemap-machine.xml""]","[""txt"",""xml""]",1,2
49,2026-09-20,7,2,"[""/mcp""]","[""json""]",0,0
50,2026-09-20,10,10,"[""/robots.txt"",""/data"",""/fields/robots_token_differs_from_ua"",""/fields/publishes_ip_list"",""/fields/fallback_to_googlebot_rules""]","[""txt"",""html""]",1,10
51,2026-09-20,14,171,"[""/robots.txt"",""/claims/104"",""/claims/9"",""/claims/76"",""/crawlers/gptbot.md"",""/questions/19831deb9ab128884267ff7b26bb6fb86040e223b214ae652677f916039165f1"",""/claims/108"",""/fields"",""/observed/applebot"",""/claims/54"",""/claims/42"",""/claims/3"",""/claims/38"",""/claims/30"",""/claims/71"",""/questions/988d882b4a74a8b8afb9f2d143bf2c538cecb7af4599cbaaa8260682d6aaf5b5"",""/claims/124"",""/observed/claudebot"",""/claims/87"",""/data/latest/entities.csv"",""/questions/e61346be3fef727db8cefe0257815575a03a33698acfb1e0059140169dbd35ee"",""/claims/77"",""/questions/3050a0ef31fe84bc2169c49e6513e17941f48a2c15f4720e45038792c2c8d29d"",""/claims/67"",""/claims/102"",""/claims/51"",""/questions/b1e41a4bbf179782994c46b459051bcdc8aa89f52103797e09588426375babdd"",""/questions/064f0033dab1091575ab29137f558668ff6193e891221987fd9523c31b4ff78f"",""/claims/46"",""/claims/115"",""/claims/119"",""/claims/64"",""/crawlers/perplexity-user.md"",""/claims/49"",""/claims/52"",""/crawlers/bingbot.md"",""/claims/132"",""/claims/128"",""/claims/70"",""/claims/130"",""/questions/79eecbe2d7bc2af29cfcce69b6efa8c4f7a0ddf030db007febb54b96ecf43744"",""/claims/82"",""/claims/80"",""/claims/60"",""/claims/21"",""/claims/7"",""/claims/114"",""/questions/e091e35f0332f5c96f5d7a333659479e747c69c8c476931d742210bbbf0e557f"",""/questions/e907942e1bacc44659550c7e988ff69b89006901ce87a91e4889809bbf7c5909"",""/claims/72"",""/claims/23"",""/claims/94"",""/questions/c9bda3cd18b64dcd629f9501c7c4828409827a87b8cb7c3ebe39c6e0ed4fe655"",""/changes.md"",""/claims/37"",""/claims/84"",""/claims/107"",""/questions/f453cacd1535f4700e95bab1b1480233e943644b1baa9857d70aa5001c264ee7"",""/crawlers/applebot.md"",""/questions/d0b458517fb31268c7f8ec491094d483e38a6c87aa5c27109b3292365351b17c"",""/questions/51970f2a642188fdd2973fc74cc4ba88eb887493a2c7bf670b8fd84f326afbb5"",""/questions/ff1c6deb90d74278593d6248167ee2547b98b46bb983ee68299165f27051e26e"",""/claims/95"",""/claims/69"",""/crawlers/perplexity-user.json"",""/observed/googlebot"",""/claims/4"",""/claims/112"",""/crawlers/googleother.md"",""/data/latest/mcp_calls_daily.csv"",""/claims/120"",""/compare/googlebot-vs-perplexity-user"",""/crawlers/claude-searchbot.md"",""/questions/3163fd879bdf5bb024eaf7d0d19ae5337f04474e1c6bc850ab124990d16e946d"",""/questions/e08c55e6af0f8858dae0af2af4eb4caafe28dfb739f1ed4163e9cb0d954bb2ff"",""/claims/22"",""/claims/99"",""/claims/66"",""/claims/88"",""/crawlers/claudebot.json"",""/claims/122"",""/questions/c1a2c20f142a7c2d2066ae6d41474c312396a2936a5ee55deb438dc71de7c81a"",""/data.md"",""/questions/ad86eb3ffc87efd1193f2c197e68578302af90fd56f3c3c47c71e1667afc68d6"",""/claims/97"",""/claims/65"",""/data/latest/observation_daily.json"",""/observed/gptbot"",""/claims/13"",""/compare/claudebot-vs-perplexity-user"",""/compare/gptbot-vs-oai-adsbot"",""/observed.md"",""/claims/116"",""/claims/29"",""/questions/a800346ce1243a685d6780ae2b5f91c373e30ceeb909dadca8f8eb1c84bfcf06"",""/claims/63"",""/claims/109"",""/questions/62e5fac0b418c8f526b41170e57e65ea34a46a6278b2d876fc267034103664fc"",""/compare/applebot-extended-vs-gptbot"",""/compare/claudebot-vs-oai-adsbot""]","[""txt"",""html"",""md"",""csv"",""json""]",1,171
52,2026-09-21,2,2,"[""/robots.txt""]","[""txt""]",1,2
53,2026-09-21,5,28,"[""/sitemap-index.xml"",""/robots.txt"",""/sitemap-machine.xml"",""/sitemap.xml"",""/mcp""]","[""xml"",""txt"",""json""]",1,28
54,2026-09-21,10,711,"[""/robots.txt"",""/fields/anti_circumvention_stance"",""/fields/scope_of_crawling"",""/fields/observed_first_request_path"",""/data"",""/"",""/sitemap-index.xml"",""/observed/claude-user"",""/claims/61"",""/observed"",""/sitemap.xml"",""/changes"",""/sitemap-machine.xml"",""/claims/59"",""/claims/19"",""/crawlers/googlebot"",""/crawlers/google-extended"",""/crawlers/bingbot"",""/compare"",""/crawlers/oai-adsbot"",""/claims/12"",""/observed/claudebot"",""/claims/150"",""/crawlers/chatgpt-user"",""/claims/49"",""/observed/googlebot"",""/crawlers"",""/questions/eaaa86558b443873916376dc4d0546f60ee5d890631698c41768fb619582451c"",""/claims/47"",""/claims"",""/claims/82"",""/claims/83"",""/crawlers/claude-user"",""/claims/148"",""/claims/149"",""/fields"",""/claims/8"",""/crawlers/claude-searchbot"",""/crawlers/googleother"",""/observed/applebot"",""/crawlers/perplexity-user"",""/method"",""/questions"",""/crawlers/claudebot"",""/claims/132"",""/observed/gptbot"",""/claims/62"",""/crawlers/applebot-extended"",""/claims/66"",""/claims/23"",""/observed/googleother"",""/crawlers/gptbot"",""/crawlers/applebot"",""/crawlers/oai-searchbot"",""/claims/60"",""/crawlers/perplexitybot"",""/compare/chatgpt-user-vs-claudebot"",""/claims/100"",""/claims/101"",""/claims/102"",""/claims/51"",""/claims/52"",""/compare/google-extended-vs-perplexitybot"",""/claims/53"",""/claims/54"",""/claims/55"",""/claims/56"",""/claims/57"",""/claims/58"",""/fields/honours_crawl_delay"",""/claims/50"",""/claims/110"",""/claims/48"",""/claims/111"",""/compare/applebot-vs-chatgpt-user"",""/claims/112"",""/fields/observed_fetches_robots_txt"",""/claims/113"",""/claims/40"",""/claims/41"",""/claims/42"",""/claims/43"",""/claims/44"",""/compare/bingbot-vs-oai-searchbot"",""/claims/45"",""/compare/claude-searchbot-vs-perplexity-user"",""/claims/46"",""/compare/applebot-vs-bingbot"",""/compare/claude-user-vs-googleother"",""/fields/verifiable_by_rdns"",""/claims/103"",""/claims/104"",""/compare/bingbot-vs-perplexity-user"",""/claims/105"",""/claims/106"",""/claims/107"",""/claims/108"",""/claims/109"",""/claims/9"",""/claims/4""]","[""txt"",""html"",""xml"",""csv"",""md""]",0.02250351617440225,16
55,2026-09-21,11,1,"[""/mcp""]","[""json""]",1,1
56,2026-09-21,13,3,"[""/robots.txt"",""/sitemap.xml""]","[""txt"",""xml""]",1,3
57,2026-09-21,14,148,"[""/claims/20"",""/data/latest/notes.csv"",""/claims/57"",""/claims/50"",""/questions/40d40a7e8b7733d1367a9185ae1bd0be486e49d8e0ce8db54a4fb3b737a9527e"",""/crawlers/oai-adsbot.md"",""/data/latest/questions.csv"",""/claims/53"",""/crawlers/chatgpt-user.json"",""/compare/bingbot-vs-gptbot"",""/compare/claude-searchbot-vs-perplexity-user"",""/observed/googleother"",""/data/latest/observation_daily.csv"",""/data/latest/claims.csv"",""/questions/4fc955e1bb50d394bfad823b87d0b77f017ec05cb522fd90bdd876e7a4946a0b"",""/claims/75"",""/claims/117"",""/claims/56"",""/claims/129"",""/observed/oai-searchbot"",""/compare/applebot-extended-vs-claude-searchbot"",""/compare/claude-searchbot-vs-oai-searchbot"",""/claims/15"",""/claims/81"",""/questions/4fd26a65bcb4f94d29d2a8ee92f5ec2208426425a69242efd5e4eb6f2daa84d6"",""/claims/40"",""/claims.md"",""/questions/b6282e25de55e809b2fc05b7b3c109a5d7029200175600460ce3a99c0ea2967e"",""/claims/144"",""/crawlers/perplexity-user.md"",""/compare/googlebot-vs-gptbot"",""/claims/100"",""/claims/39"",""/compare/chatgpt-user-vs-googlebot"",""/claims/127"",""/crawlers/claude-searchbot.md"",""/compare/applebot-extended-vs-claudebot"",""/compare/gptbot-vs-perplexity-user"",""/questions/04bc3496ca5e873179cdaa0304b17d77da22a5435c83472d0b62f386ed4c1533"",""/claims/11"",""/questions/97b24d1729c7f32e2e09cb297328a2f7977235c746960d243536ee8b9e4e494d"",""/questions/62283b8afc52091cd7cc5c2fbea34e6abe849012ec779dd4dfabd0553e908f92"",""/compare/googlebot-vs-oai-searchbot"",""/questions.md"",""/claims/59"",""/crawlers/applebot-extended.md"",""/questions/ae5ff38e6e254c7f33b7fcaeafdefdd7048c3656a7d00fde8995f34bd3a3d8ae"",""/changes.md"",""/claims/6"",""/compare/claudebot-vs-google-extended"",""/data/latest.json"",""/questions/1f586f71a0be68ee8ece2002622ee024a39cf4f46b0b8891d41f99a8626f5123"",""/claims/31"",""/data/latest/changes.csv"",""/claims/101"",""/crawlers/perplexitybot.md"",""/claims/43"",""/claims/32"",""/compare/claude-searchbot-vs-oai-adsbot"",""/claims/126"",""/observed/claude-user"",""/claims/93"",""/claims/45"",""/claims/92"",""/claims/34"",""/claims/103"",""/claims/68"",""/compare/claude-searchbot-vs-gptbot"",""/crawlers/google-extended.json"",""/claims/131"",""/claims/91"",""/method.md"",""/questions/4dea235b81a6d7edc7b8f1f2c105369421c0b89316a0759ba489d8a69d8d4a3b"",""/crawlers/gptbot.json"",""/changes.json"",""/claims/73"",""/claims/14"",""/crawlers/googleother.json"",""/questions/28ab4ca1a97b70de471e253e4cc7a86059c59930cb5858e3465b35e48c71ff29"",""/data/latest/entities.json"",""/data/latest/mcp_calls_daily.json"",""/crawlers/perplexitybot.json"",""/compare/chatgpt-user-vs-gptbot"",""/crawlers/googlebot.md"",""/crawlers/googleother.md"",""/claims/58"",""/compare/claude-searchbot-vs-googleother"",""/compare/claude-searchbot-vs-google-extended"",""/crawlers/oai-searchbot.md"",""/claims.json"",""/compare/chatgpt-user-vs-claudebot"",""/claims/74"",""/claims/12"",""/claims/61"",""/claims/48"",""/questions/a86f29d86c0a795732314404684c110ab915c80ca08d0a4e4ec38527c642d974"",""/claims/86"",""/changes.xml"",""/claims/123"",""/observed.md""]","[""html"",""csv"",""md"",""json"",""xml"",""txt""]",1,148
58,2026-09-22,2,5,"[""/robots.txt""]","[""txt""]",1,5
59,2026-09-22,5,4,"[""/robots.txt"",""/sitemap-index.xml"",""/sitemap-machine.xml"",""/sitemap.xml""]","[""txt"",""xml""]",1,4
60,2026-09-22,10,11,"[""/robots.txt"",""/sitemap.xml"",""/fields/scope_of_crawling""]","[""txt"",""xml"",""html""]",1,11
61,2026-09-22,13,2,"[""/robots.txt"",""/sitemap.xml""]","[""txt"",""xml""]",1,2
62,2026-09-22,14,11,"[""/observed/bingbot"",""/compare/bingbot-vs-claude-searchbot"",""/compare/applebot-vs-claude-searchbot"",""/crawlers/claude-user.json"",""/crawlers/bingbot.json"",""/compare/claudebot-vs-perplexitybot"",""/compare/claudebot-vs-gptbot"",""/compare/bingbot-vs-googlebot"",""/crawlers/googlebot.json"",""/method.json"",""/observed.json""]","[""html"",""json""]",1,11
